car_name,model_year,km,transmission,fuel,color,no_doors,engine_capacity,drive_type,no_cylinders,Accident_history,price
Used Toyota Rav4 2014,2014,"240,000KM",Automatic,Petrol,White,N/A,N/A,"
            All Wheel Drive
          ",4,Perfect inside out,"57,000"
Used Toyota Hilux 2016,2016,"105,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Rav4 2017,2017,"81,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Toyota Hilux 2017,2017,"206,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Toyota Corolla 2003,2003,"139,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"7,000"
Used Toyota Corolla 2006,2006,"140,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"13,000"
Used Kia Sportage 2013,2013,"290,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Toyota Land Cruiser Prado 2003,2003,"269,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"33,000"
Used Kia Optima 2018,2018,"330,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Hilux 2009,2009,"285,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Yaris 2013,2013,"288,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Yaris 2011,2011,"375,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"17,000"
Used Toyota Yaris 2007,2007,"400,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,000"
Used Toyota Corolla 2013,2013,"240,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Toyota Hilux 2018,2018,"160,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"85,000"
Used Toyota FJ Cruiser 2010,2010,"500,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Nissan Juke  1.6 S 2016,2016,"28,000KM",Automatic,Petrol,Red,5,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"50,000"
Used Kia Sportage 2015,2015,"300,000KM",N/A,N/A,Gold,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Hyundai Santa Fe 2014,2014,"230,000KM",N/A,N/A,Gold,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Toyota Corolla 2015,2015,"265,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Toyota Land Cruiser Prado 2012,2012,"400,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"75,000"
Used Toyota Fortuner 2009,2009,"245,000KM",N/A,N/A,Gold,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"31,000"
Used Toyota Corolla 2013,2013,"290,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Nissan Maxima  3.5L SV 2017,2017,"158,000KM",Automatic,Petrol,Black,4,3498,"
            Front Wheel Drive
          ",6,Perfect inside out,"65,000"
Used Honda Pilot 3.5 EX-L 2012,2012,"180,000KM",Automatic,Petrol,Silver,5,3500,"
            All Wheel Drive
          ",6,Normal wear and tear with a few issues,"60,000"
Used Honda Pilot  3.5 EX-L 2012,2012,"180,000KM",Automatic,Petrol,Silver,5,3500,"
            All Wheel Drive
          ",6,Minor wear and tear,"55,000"
Used Chevrolet Caprice 2012,2012,"276,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"35,000"
Used Kia Sportage 2015,2015,"291,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"35,000"
Used GMC Yukon 2011,2011,"350,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",8,N/A,"41,000"
Used Toyota Land Cruiser 2022,2022,"21,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"293,000"
Used GMC Yukon 2011,2011,"266,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"53,000"
Used Changan CS85 2021,2021,"49,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"80,000"
Used Mitsubishi Pajero 2017,2017,"259,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"55,000"
Used Genesis G80 2022,2022,"2,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"190,000"
Used Kia Sportage 2016,2016,"89,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"50,000"
Used Chrysler 300C 2010,2010,"397,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"20,000"
Used Hyundai Tucson 2017,2017,"110,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"70,000"
Used Land Rover Range Rover 2019,2019,"55,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",8,N/A,"457,500"
Used Chevrolet Spark 2017,2017,"132,000KM",Automatic,N/A,Yellow,N/A,N/A,"
            Drive
          ",4,N/A,"20,000"
Used Toyota Aurion 2011,2011,"390,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"29,000"
Used Jeep Wrangler 2021,2021,"25,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"170,000"
Used Mercedes-Benz ML350 2014,2014,"155,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"100,000"
Used Hyundai Genesis 2014,2014,"321,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"53,000"
Used Chevrolet Express 2012,2012,"246,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"20,000"
Used Mitsubishi Pajero 2014,2014,"198,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"43,000"
Used Audi A6 2013,2013,"93,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"51,000"
Used Toyota Hilux 2018,2018,"84,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"89,100"
Used Dodge Durango 2013,2013,"362,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"25,000"
Used Dodge Durango 2013,2013,"320,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"32,800"
Used Hyundai Santa Fe 2017,2017,"132,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"75,000"
Used Renault Symbol 2020,2020,"12,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"27,000"
Used Hyundai Santa Fe 2010,2010,"185,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"30,000"
Used Toyota Camry 2017,2017,"147,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"65,000"
Used Chevrolet Tahoe 2020,2020,"46,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"180,000"
Used MG RX8 2020,2020,"13,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"84,000"
Used Nissan Pathfinder 2016,2016,"105,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",6,N/A,"75,000"
Used Toyota Land Cruiser 2013,2013,"230,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"120,000"
Used Toyota Rav4 2012,2012,"400,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"34,000"
Used Nissan Sunny 2019,2019,"90,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Kia Sportage 2014,2014,"380,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"32,000"
Used Toyota Hilux 2011,2011,"500,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Toyota Land Cruiser Prado 2016,2016,"360,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"85,000"
Used Hyundai Accent 2015,2015,"180,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Hyundai Sonata 2019,2019,"90,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"72,000"
Used Kia Sportage 2013,2013,"290,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Toyota Corolla 2007,2007,"113,300KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Hilux 2009,2009,"285,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Yaris 2013,2013,"288,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Land Cruiser Prado 2006,2006,"275,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Fortuner 2015,2015,"139,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"31,000"
Used Toyota FJ Cruiser 2010,2010,"500,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Hyundai Santa Fe 2014,2014,"230,000KM",N/A,N/A,Brown,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Toyota Land Cruiser 2005,2005,"267,000KM",N/A,N/A,Gold,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"31,000"
Used Toyota Corolla 2016,2016,"220,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Land Cruiser Prado 2011,2011,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"53,000"
Used Toyota Land Cruiser Prado 2003,2003,"269,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"33,000"
Used Toyota Land Cruiser Prado 2012,2012,"75,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"400,000"
Used Toyota Hilux  2.7 Double Cab 4x4 2016,2016,"341,000KM",Automatic,Petrol,White,4,2700,"
            All Wheel Drive
          ",4,Perfect inside out,"57,000"
Used Geely Emgrand 8  GT 2013,2013,"60,000KM",Automatic,Petrol,White,4,1995,"
            Front Wheel Drive
          ",4,Perfect inside out,"20,000"
Used Lexus LS 460 2014,2014,"149,000KM",Automatic,Petrol,Gold,4,4,"
            Rear Wheel Drive
          ",8,Perfect inside out,"157,000"
Used Lexus LX 570 2021,2021,"36,000KM",Automatic,Petrol,White,4,N/A,"
            All Wheel Drive
          ",8,Perfect inside out,"350,000"
Used Hyundai Accent HB 2016,2016,"10,100KM",Automatic,Petrol,Gray,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"18,000"
Used Kia Sorento 2017,2017,"195,000KM",Automatic,Petrol,Gray,5,N/A,"
            Front Wheel Drive
          ",4,Perfect inside out,"65,000"
Used Jeep Grand Cherokee 2017,2017,"244,999KM",Automatic,Petrol,Red,4,360,"
            Drive
          ",6,Perfect inside out,"80,000"
Used Toyota Camry 2017,2017,"140,000KM",Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"35,000"
Used Dodge Charger  3.6L GT Premium 2021,2021,"12,000KM",Automatic,Petrol,Blue,4,3604,"
            Rear Wheel Drive
          ",6,Perfect inside out,"142,000"
Used Mercedes-Benz 450 SEL 2018,2018,"45,252KM",Automatic,Petrol,Black,4,3000,"
            Rear Wheel Drive
          ",6,Perfect inside out,"287,950"
Used Mercedes-Benz 450 SEL 2018,2018,"23,474KM",Automatic,Petrol,White,4,3000,"
            Rear Wheel Drive
          ",6,Perfect inside out,"299,450"
Used Mercedes-Benz 450 SEL 2018,2018,"23,100KM",Automatic,Petrol,White,4,3000,"
            Rear Wheel Drive
          ",6,Perfect inside out,"301,750"
Used Hyundai Sonata 2018,2018,"71,200KM",Automatic,Diesel,Black,4,1,"
            Front Wheel Drive
          ",4,Minor wear and tear,"66,996"
Used Lexus LX 570  5 door 5.7L 2012,2012,"118,000KM",Automatic,Petrol,Black,5,5700,"
            All Wheel Drive
          ",8,Perfect inside out,"240,000"
Used Kia Sportage  2.4L Top 2014,2014,"243,000KM",Automatic,Petrol,Black,4,2400,"
            All Wheel Drive
          ",4,Perfect inside out,"35,000"
Used Kia Sportage  2.4L Top 2014,2014,"243,000KM",Automatic,Petrol,Black,4,2400,"
            All Wheel Drive
          ",4,Perfect inside out,"35,000"
Used Hyundai Accent  1.4L GL 2016,2016,"230,000KM",Automatic,Petrol,Gray,4,1600,"
            Front Wheel Drive
          ",4,Minor wear and tear,"18,000"
Used Dodge Challenger 2020,2020,"13,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"85,000"
Used Ford Expedition 2014,2014,"188,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"66,400"
Used Audi A7 2018,2018,"162,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"160,000"
Used Nissan Xterra 2021,2021,"6,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",4,N/A,"130,000"
Used Hyundai Santa Fe 2017,2017,"109,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"75,000"
Used Chevrolet Silverado 2018,2018,"103,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"102,000"
Used Lexus LS 460 2010,2010,"125,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"86,000"
Used GMC Yukon 2012,2012,"171,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"56,000"
Used Toyota Land Cruiser Prado 2014,2014,"263,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"106,000"
Used Porsche Cayenne 2011,2011,"220,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"91,500"
Used BMW 7 Series 2014,2014,"258,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"70,000"
Used Hyundai Tucson 2015,2015,"113,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"48,000"
Used Audi Q7 2021,2021,"13,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"285,000"
Used Honda Pilot 2012,2012,"180,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",6,N/A,"41,000"
Used Kia Cerato 2016,2016,"102,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",4,N/A,"37,000"
Used Chevrolet Spark 2020,2020,"3,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"41,000"
Used Hyundai Elantra 2016,2016,"94,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"30,000"
Used Hyundai Elantra 2016,2016,"124,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"36,000"
Used Kia Sportage 2017,2017,"71,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"66,000"
Used Hyundai Sonata 2015,2015,"189,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"36,000"
Used Kia Sportage 2018,2018,"50,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"74,000"
Used Jeep Cherokee 2012,2012,"353,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"22,000"
Used Nissan Sentra 2014,2014,"277,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"22,000"
Used Kia Grand Carnival 2018,2018,"72,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"82,600"
Used Kia Grand Carnival 2017,2017,"86,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"75,600"
Used Kia Grand Carnival 2017,2017,"63,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"75,600"
Used BMW 7 Series 2014,2014,"207,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"86,000"
Used Chevrolet Tahoe 2022,2022,"10,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"255,000"
Used Changan CS85 2021,2021,"66,000KM",Automatic,N/A,Other,N/A,N/A,"
            Drive
          ",4,N/A,"90,000"
Used Changan CS95 2019,2019,"216,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"60,000"
Used Chrysler 300C 2013,2013,"39,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"50,000"
Used Chevrolet Cruze 2012,2012,"230,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"16,000"
Used Dodge Charger   R/T Road Track 5.7L 2012,2012,"165,000KM",Automatic,Petrol,Black,4,5700,"
            Rear Wheel Drive
          ",8,Perfect inside out,"46,000"
Used Nissan Patrol  4.0L SE Platinum 2019,2019,"64,000KM",Automatic,Petrol,Black,5,3954,"
            All Wheel Drive
          ",6,Perfect inside out,"177,000"
Used Nissan Altima 2.5 SV 2013,2013,"213,000KM",CVT,Petrol,Brown,4,2500,"
            Front Wheel Drive
          ",4,Perfect inside out,"27,500"
Used Honda CR-V 2.4 LX 2008,2008,"267,000KM",Automatic,Petrol,Black,4,2400,"
            All Wheel Drive
          ",4,Minor wear and tear,"23,000"
Used Kia Cerato 2014,2014,"403,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"26,000"
Used Lexus LX 570 2012,2012,"366,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",8,N/A,"130,000"
Used Ford Taurus 2015,2015,"121,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"48,000"
Used Mitsubishi Pajero 2020,2020,"19,500KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"95,000"
Used Kia Mohave 2017,2017,"187,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"55,000"
Used Ford F-150 2020,2020,"42,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",6,N/A,"310,000"
Used Nissan Pickup 2013,2013,"170,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"47,000"
Used Infiniti QX60 2020,2020,"1,800KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"180,000"
Used Cadillac CTS 2016,2016,"220,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"70,000"
Used Jeep Wrangler 2015,2015,"290,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"75,000"
Used Ford Edge 2013,2013,"225,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"50,000"
Used Infiniti QX70 2020,2020,"51,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",6,N/A,"165,000"
Used Peugeot RCZ 2015,2015,"120,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"57,000"
Used Toyota Land Cruiser Prado 2015,2015,"249,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"72,000"
Used Nissan Armada 2015,2015,"116,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"66,000"
Used Toyota Corolla 2019,2019,"185,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"55,000"
Used Lexus LX 570 2013,2013,"343,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"125,000"
Used Toyota Rav4 2017,2017,"150,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"70,000"
Used Mazda CX-9 2015,2015,"240,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",6,N/A,"50,000"
Used Mercedes-Benz GLA 2017,2017,"126,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"115,000"
Used Lexus ES 350 2013,2013,"167,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"75,000"
Used Lexus ES 2019,2019,"96,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"92,000"
Used Kia Cerato 2018,2018,"136,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"41,000"
Used Dodge Charger 2012,2012,"340,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"42,000"
Used Nissan Patrol 2020,2020,"34,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"249,000"
Used Mazda CX-9 2016,2016,"78,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"70,000"
Used Mazda CX-9 2016,2016,"66,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"70,000"
Used Volkswagen Tiguan 2013,2013,"138,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",4,N/A,"35,000"
Used Infiniti QX70 2015,2015,"135,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"65,000"
Used GMC Terrain 2015,2015,"106,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"63,000"
Used Toyota Corolla 2014,2014,"186,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"31,000"
