car_name,model_year,km,transmission,fuel,color,no_doors,engine_capacity,drive_type,no_cylinders,Accident_history,price
Used Renault Duster  2.0L LE (4x4) 2013,2013,"126,000KM",Automatic,Petrol,White,5,2013,"
            All Wheel Drive
          ",4,Perfect inside out,"18,000"
Used Mazda 6 Ultra 2022,2022,"2,500KM",Automatic,Petrol,White,4,2,"
            Front Wheel Drive
          ",4,Perfect inside out,"108,500"
Used Nissan Altima 2010,2010,"270,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"17,000"
Used Toyota pickup 2007,2007,"400,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"58,000"
Used Toyota Camry 2007,2007,"248,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"23,000"
Used Chevrolet Cruze 2010,2010,"223,300KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,500"
Used Mitsubishi Outlander 2004,2004,"260,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"17,000"
Used Toyota Corolla 2019,2019,"27,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"47,000"
Used Jaguar XF  2.0 i4Turbo Luxury 2013,2013,"82,000KM",Automatic,Petrol,Blue,4,1999,"
            Drive
          ",4,Perfect inside out,"45,000"
Used Hyundai Sonata 2.5L GDI 8AT Full option   2009,2009,"300,000KM",Automatic,Petrol,Silver,4,2500,"
            Front Wheel Drive
          ",4,Perfect inside out,"19,000"
Used Kia Optima 2014,2014,"67,000KM",Automatic,Petrol,Red,N/A,2400,"
            Front Wheel Drive
          ",4,Minor wear and tear,"48,000"
Used GMC Envoy 2006,2006,"280,000KM",Automatic,Petrol,Gold,4,N/A,"
            Front Wheel Drive
          ",6,Perfect inside out,"16,000"
Used Hyundai Elantra HD  1.6 GL A/T SR 2013,2013,"225,000KM",Automatic,Petrol,Silver,4,1591,"
            Front Wheel Drive
          ",4,Perfect inside out,"26,000"
Used Ford F-150  3.7L XLT 2012,2012,"260,000KM",Automatic,Petrol,White,4,3700,"
            Rear Wheel Drive
          ",6,Perfect inside out,"20,000"
Used Toyota Yaris 2017,2017,"120,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Toyota Land Cruiser Prado 2010,2010,"357,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"65,000"
Used Toyota Land Cruiser Prado 2006,2006,"40,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"32,000"
Used Toyota Land Cruiser Prado 2009,2009,"380,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"42,000"
Used Hyundai Elantra 2010,2010,"270,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"16,000"
Used Kia Rio 2018,2018,"218,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,500"
Used Toyota Fortuner 2012,2012,"4,300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"37,000"
Used Toyota Land Cruiser Prado 2010,2010,"65,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"65,000"
Used Toyota Camry 2011,2011,"158,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Toyota Corolla 2011,2011,"350,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"24,000"
Used Toyota Hiace  2.7L Commuter GL High Roof LWB 2013,2013,"342,443KM",Manual,Petrol,White,4,2694,"
            Rear Wheel Drive
          ",4,Perfect inside out,"54,000"
Used Toyota Tundra 2019,2019,"65,789KM",Automatic,Petrol,White,5,N/A,"
            All Wheel Drive
          ",4,Perfect inside out,"90,000"
Used Porsche Cayenne  S 2015,2015,"82,000KM",Automatic,Petrol,White,4,3600,"
            All Wheel Drive
          ",6,Minor wear and tear,"160,000"
Used Hyundai Elantra 2015,2015,"340,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"24,000"
Used Hyundai Sonata 2017,2017,"174,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"47,000"
Used Volkswagen CC 2016,2016,"40,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"90,000"
Used GMC Yukon 2021,2021,"28,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",8,N/A,"202,100"
Used Toyota Land Cruiser 2022,2022,"7,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"348,000"
Used Honda Civic 2017,2017,"23,500KM",Manual,N/A,Red,N/A,N/A,"
            Drive
          ",4,N/A,"135,000"
Used Nissan Patrol 2015,2015,"304,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"90,000"
Used Audi Q7 2020,2020,"40,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",6,N/A,"280,000"
Used Chevrolet Malibu 2013,2013,"356,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"27,000"
Used Mazda 6 2015,2015,"317,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"33,000"
Used Toyota Fortuner 2021,2021,"10,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"120,000"
Used Land Rover Range Rover 2012,2012,"176,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"90,000"
Used Volkswagen CC 2014,2014,"147,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"40,000"
Used Fiat 500 2012,2012,"128,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"28,500"
Used Toyota Corolla  1.6L XLI Executive 2006,2006,"245,000KM",Manual,Petrol,Gray,4,1598,"
            Front Wheel Drive
          ",4,Minor wear and tear,"15,000"
